"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"1","RT @kadkung17: <U+0E44><U+0E2B><U+0E19><U+0E46><U+0E01><U+0E47><U+0E44><U+0E2B><U+0E19><U+0E46> <U+0E02><U+0E2D><U+0E23><U+0E48><U+0E27><U+0E21><U+0E41><U+0E2A><U+0E14><U+0E07><U+0E04><U+0E27><U+0E32><U+0E21><U+0E22><U+0E34><U+0E19><U+0E14><U+0E35><U+0E01><U+0E31><U+0E1A><U+0E17><U+0E31><U+0E49><U+0E07><U+0E2A><U+0E2D><U+0E07><U+0E17><U+0E48><U+0E32><U+0E19>(?)<U+0E14><U+0E49><U+0E27><U+0E22><U+0E19><U+0E30><U+0E04><U+0E30> #Oscars https://t.co/4ktVRLBy8B",FALSE,0,NA,2016-03-01 03:30:14,FALSE,NA,"704509020707508224",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Apisara_Pancha",1262,TRUE,FALSE,NA,NA
"2","RT @Tharki_Jasoos: <U+0932><U+093F><U+092F><U+094B><U+0928><U+093E><U+0930><U+094D><U+0921><U+094B> <U+0915><U+094B> <U+092D><U+0940> <U+0911><U+0938><U+094D><U+0915><U+0930> <U+092E><U+093F><U+0932> <U+0917><U+092F><U+093E> <U+0905><U+092C> <U+0939><U+0928><U+0940> <U+0938><U+093F><U+0902><U+0939> <U+0915><U+094B> <U+0917><U+094D><U+0930><U+0948><U+092E><U+0940> <U+092E><U+093F><U+0932><U+0928><U+093E> <U+0939><U+0940> <U+0930><U+0939> <U+0917><U+092F><U+093E> <U+0939><U+0948><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082>

#Oscars",FALSE,0,NA,2016-03-01 03:30:14,FALSE,NA,"704509020124499970",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","456_payal",9,TRUE,FALSE,NA,NA
"3","RT @TabathaSouthey: Recommendations: if you enjoyed Spotlight, you might also enjoy subscribing to a God damn newspaper.
#Oscars",FALSE,0,NA,2016-03-01 03:30:13,FALSE,NA,"704509019159801856",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","jpfaubert",1520,TRUE,FALSE,NA,NA
"4","RT @CNN: Seven big moments you're talking about from last night's #Oscars https://t.co/oa5pXvX7xi https://t.co/7oF6ogStRs",FALSE,0,NA,2016-03-01 03:30:13,FALSE,NA,"704509018891358208",NA,"<a href=""http://www.surigaodigitalservices.net"" rel=""nofollow"">Surigao Digital Web Services</a>","ivalnaz",375,TRUE,FALSE,NA,NA
"5","RT @PacSun: Leo gonna rage tonight. #Oscars https://t.co/AxCeBtfyNt",FALSE,0,NA,2016-03-01 03:30:13,FALSE,NA,"704509018195165185",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","hellosweetagony",721,TRUE,FALSE,NA,NA
"6","Lady Gaga Captures Most Heartfelt Moment Of The #Oscars With “Til It Happens To You” https://t.co/zrFl9RGSN3 https://t.co/P0cSLwu43P",FALSE,0,NA,2016-03-01 03:30:13,FALSE,NA,"704509017591304192",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","TheSource",1,FALSE,FALSE,NA,NA
"7","RT @chochos: JAJAJAJAJAJAAJAJAJAJAJAJAJAJAJJAJAJAJAJAJAJA #Oscars https://t.co/nnQRZKppgc",FALSE,0,NA,2016-03-01 03:30:13,FALSE,NA,"704509016974581760",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Chemalc1",881,TRUE,FALSE,NA,NA
"8","A bleary-eyed post-#Oscars edition of @LittleGoldMen https://t.co/7tzT0gkxmS #Oscars https://t.co/MSg4L89Wt1",FALSE,1,NA,2016-03-01 03:30:13,FALSE,NA,"704509016240726016",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","VanityFair",0,FALSE,FALSE,NA,NA
"9","¡Orgullo mexicano! #Lubezki e #Iñárritu hacen historia en los premios #Oscars https://t.co/fnklxodwe0 https://t.co/mmbVImcKR3",FALSE,0,NA,2016-03-01 03:30:13,FALSE,NA,"704509016228007936",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","BluReport",0,FALSE,FALSE,NA,NA
"10","VIDEO Mad Max Fury Road: Choreographing Complex Stunts &amp; Car Chases #oscars <U+25BA> https://t.co/xigM7zUrGN https://t.co/l2JZkN2ngl",FALSE,0,NA,2016-03-01 03:30:12,FALSE,NA,"704509015057952768",NA,"<a href=""https://veeds.com"" rel=""nofollow"">Lifestyle Poster</a>","veedslifestyle",0,FALSE,FALSE,NA,NA
