"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"1","RT @WhanSpcyaaa: <U+0E40><U+0E08><U+0E19><U+0E25><U+0E2D><U+0E27><U+0E4C><U+0E14><U+0E39><U+0E41><U+0E1E><U+0E07><U+0E21><U+0E32><U+0E01><U+0E01><U+0E01><U+0E01><U+0E01><U+0E01><U+0E01> #Oscars https://t.co/ggMiWDF3LV",FALSE,0,NA,2016-03-01 04:10:38,FALSE,NA,"704519187239014402",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Khimspr",429,TRUE,FALSE,NA,NA
"2","RT @GossipGun: #Oscars <U+0E2A><U+0E32><U+0E02><U+0E32><U+0E20><U+0E32><U+0E1E><U+0E22><U+0E19><U+0E15><U+0E23><U+0E4C><U+0E2D><U+0E19><U+0E34><U+0E40><U+0E21><U+0E0A><U+0E31><U+0E48><U+0E19><U+0E22><U+0E2D><U+0E14><U+0E40><U+0E22><U+0E35><U+0E48><U+0E22><U+0E21> <U+0E44><U+0E14><U+0E49><U+0E41><U+0E01><U+0E48> Inside Out https://t.co/zKNt6pJ4DN",FALSE,0,NA,2016-03-01 04:10:38,FALSE,NA,"704519186337234944",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kitapatmiya",759,TRUE,FALSE,NA,NA
"3","RT @LeoDiCaprio: Thank you to the Academy and the incredible cast &amp; crew of #TheRevenant. #Oscars",FALSE,0,NA,2016-03-01 04:10:37,FALSE,NA,"704519185485971458",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JensLucidMind",354487,TRUE,FALSE,NA,NA
"4","RT @swanlee99: ""There's a lack of diversity in the lack of diversity."" #Oscars #OscarsSoWhite #Oscars2016 #ChrisRock #asianoscars https://t…",FALSE,0,NA,2016-03-01 04:10:37,FALSE,NA,"704519185100087296",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","freebird825",8,TRUE,FALSE,NA,NA
"5","RT @Joke_Jaith: #Oscars <U+0E1B><U+0E35><U+0E17><U+0E35><U+0E48><U+0E40><U+0E23><U+0E15><U+0E15><U+0E34><U+0E49><U+0E07><U+0E14><U+0E35><U+0E17><U+0E35><U+0E48><U+0E2A><U+0E38><U+0E14><U+0E04><U+0E37><U+0E2D> <U+0E1B><U+0E35> 1998 <U+0E17><U+0E35><U+0E48> Titanic <U+0E04><U+0E27><U+0E49><U+0E32><U+0E44><U+0E1B> 11 <U+0E23><U+0E32><U+0E07><U+0E27><U+0E31><U+0E25> <U+0E21><U+0E35><U+0E1C><U+0E39><U+0E49><U+0E0A><U+0E21><U+0E16><U+0E36><U+0E07> 55.3 <U+0E25><U+0E49><U+0E32><U+0E19><U+0E04><U+0E19> #TeamKateLeo https://t.co/zFTjc…",FALSE,0,NA,2016-03-01 04:10:35,FALSE,NA,"704519177558593536",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ice_savarin",327,TRUE,FALSE,NA,NA
"6","RT @haryjamespotter: The greatest irony is that they advocated for diversity and then followed that up with classless Asian jokes #Oscars",FALSE,0,NA,2016-03-01 04:10:35,FALSE,NA,"704519177315332096",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","whyanh",30,TRUE,FALSE,NA,NA
"7","RT @ScottBaio: Remember when the #Oscars were classy.",FALSE,0,NA,2016-03-01 04:10:35,FALSE,NA,"704519176883302401",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","CallidoraBeach",54,TRUE,FALSE,NA,NA
"8","RT @LeoDiCaprio: Thank you to the Academy and the incredible cast &amp; crew of #TheRevenant. #Oscars",FALSE,0,NA,2016-03-01 04:10:35,FALSE,NA,"704519175641931776",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","LoveRubiusOMG8",354487,TRUE,FALSE,NA,NA
"9","RT @NME: 'Amy' won best documentary at last night's #Oscars - Here's our original review on release https://t.co/lKu1OGgu7g https://t.co/8R…",FALSE,0,NA,2016-03-01 04:10:35,FALSE,NA,"704519175465619456",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","lCarolinav",15,TRUE,FALSE,NA,NA
"10","RT @SunnyHMoon: why is morgan freeman me? #oscars https://t.co/3dvlcZXREI",FALSE,0,NA,2016-03-01 04:10:34,FALSE,NA,"704519173473505280",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","CornOnTheCobrey",12957,TRUE,FALSE,NA,NA
