"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"1","RT @KatlynSilva_Ofc: Chorei! #Oscars https://t.co/fS3mQuMa19",FALSE,0,NA,2016-03-01 03:32:40,FALSE,NA,"704509632321101825",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ThayAdventt",19,TRUE,FALSE,NA,NA
"2","RT @UncleMoy: Nadie pensó en el pobre bear (oso en inglés) <ed><U+00A0><U+00BD><ed><U+00B8><U+0094> #Oscars https://t.co/uBraW4wQY4",FALSE,0,NA,2016-03-01 03:32:39,FALSE,NA,"704509630169247744",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","arlettepv1",281,TRUE,FALSE,NA,NA
"3","RT @nerdist: Live every day as if you are #LeonardoDiCaprio about to devour this Girl Scout cookie. <ed><U+00A0><U+00BC><ed><U+00BD><U+00AA> #Oscars https://t.co/zoCZKS5F3T",FALSE,0,NA,2016-03-01 03:32:38,FALSE,NA,"704509626956562432",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ShawnCella",1581,TRUE,FALSE,NA,NA
"4","RT @HapaMamaGrace: This is the kind of stuff I'm hearing... #Oscars #AAPI https://t.co/IsbCxolTCT",FALSE,0,NA,2016-03-01 03:32:38,FALSE,NA,"704509625966600192",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","vanitycake",2,TRUE,FALSE,NA,NA
"5","RT @itsWillyFerrell: The Internet continues to mourn Leonardo DiCaprio memes the day after the #Oscars. https://t.co/XpZqkDsIEn",FALSE,0,NA,2016-03-01 03:32:38,FALSE,NA,"704509625056555008",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","negrosandunga",706,TRUE,FALSE,NA,NA
"6","RT @MYMALK4PON3: Como van los #Oscars quiero ser popular y twitear con el HT",FALSE,0,NA,2016-03-01 03:32:38,FALSE,NA,"704509624938967040",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SebasBond007",123,TRUE,FALSE,NA,NA
"7","LIVE on #Periscope: Did you Watch the Oscars?!! #oscars #blackhistorymonth <ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0081><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0081><ed><U+00A0><U+00BD><ed><U+00B8><U+008E><ed><U+00A0><U+00BC><ed><U+00BE><U+009E><ed><U+00A0><U+00BD><ed><U+00B3><U+00BD><ed><U+00A0><U+00BC><ed><U+00BE><U+00A5><ed><U+00A0><U+00BC><ed><U+00BE><U+009E><ed><U+00A0><U+00BD><ed><U+00B3><U+00BD><ed><U+00A0><U+00BC><ed><U+00BE><U+00A5> https://t.co/LofYV1DMll",FALSE,0,NA,2016-03-01 03:32:38,FALSE,NA,"704509624511131649",NA,"<a href=""https://periscope.tv"" rel=""nofollow"">Periscope</a>","heiressnessa",0,FALSE,FALSE,NA,NA
"8","RT @DamienDW: 'Jamie Foxx was so good in Ray, they went to the hospital and unplugged the real Ray Charles. We don't need 2 of those'...<ed><U+00A0><U+00BD><ed><U+00B8><U+0082> #…",FALSE,0,NA,2016-03-01 03:32:38,FALSE,NA,"704509624498593792",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","mnyabere",62,TRUE,FALSE,NA,NA
"9","RT @SeriesBrazil: Vanessa Hudgens na After Party do #Oscars #CoberturaSB https://t.co/2v8CnZqpL8",FALSE,0,NA,2016-03-01 03:32:38,FALSE,NA,"704509624003792896",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","mikequeenraja",183,TRUE,FALSE,NA,NA
"10","Chris Rock mereceu um Oscar!! #Oscars #Oscar #OscarnaTNT",FALSE,0,NA,2016-03-01 03:32:38,FALSE,NA,"704509623701741568",NA,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows Phone</a>","philippconsolo",0,FALSE,FALSE,"-46.7494078","-23.6952253"
"11","RT @vaiIagay: Eai Gostou Glória?

""Ele coloca um ritmo bom e rola a festa né.""

By Pires, Glória.  #Oscars",FALSE,0,NA,2016-03-01 03:32:37,FALSE,NA,"704509622451888128",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","KingdomOfBad",98,TRUE,FALSE,NA,NA
"12","RT @stevenartpop: Lady Gaga<ed><U+00A0><U+00BD><ed><U+00B2><U+009B> #Oscars https://t.co/zK4mlCDs92",FALSE,0,NA,2016-03-01 03:32:37,FALSE,NA,"704509622405750784",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Jason_Z31",167,TRUE,FALSE,NA,NA
"13","Journalism &amp; #Oscars, FTW! # 1 story on @BostonGlobe website, is Spotlight project on Catholic priest abuse scandal https://t.co/tOZhHpCxqs",FALSE,0,NA,2016-03-01 03:32:37,FALSE,NA,"704509622032470016",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ReginaMedina",0,FALSE,FALSE,NA,NA
"14","RT @LeoDiCaprio: Thank you to the Academy and the incredible cast &amp; crew of #TheRevenant. #Oscars",FALSE,0,NA,2016-03-01 03:32:36,FALSE,NA,"704509618597269504",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","LorenaLdsm",353732,TRUE,FALSE,NA,NA
"15","RT @Dyjay: ADEUS ZUEIRA 2 <ed><U+00A0><U+00BD><ed><U+00B8><U+00AD> #Oscars https://t.co/hx07IW32Ly",FALSE,0,NA,2016-03-01 03:32:36,FALSE,NA,"704509618324639745",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","pedro35santos",52,TRUE,FALSE,NA,NA
"16","RT @ErnieAnders2016: 'Big Short' Director Seems to Make Barely Veiled Pitch for Bernie Sanders at #Oscars ... https://t.co/S5El4VnbpY https…",FALSE,0,NA,2016-03-01 03:32:36,FALSE,NA,"704509616403578884",NA,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows</a>","Faydson",10,TRUE,FALSE,NA,NA
