"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"1","RT @camisa50: Glória Pires mais perdida que o Flamengo tentando chegar no próprio Estádio!
#Oscars  @edmitosouza7",FALSE,0,NA,2016-03-01 03:41:23,FALSE,NA,"704511828198555648",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Eddyvozpercussa",18,TRUE,FALSE,NA,NA
"2","RT @MahoganyLOX: <ed><U+00A0><U+00BD><ed><U+00B8><U+00A9><U+2764><U+FE0F> #Oscars https://t.co/DOpucmT8Fu",FALSE,0,NA,2016-03-01 03:41:23,FALSE,NA,"704511828106342400",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","15oscarDN",2890,TRUE,FALSE,NA,NA
"3","RT @mateusplay2: Y el Oscar al mejor actor es usted ?

<ed><U+00A0><U+00BD><ed><U+00B1><U+0089> Javier Mascherano <ed><U+00A0><U+00BD><ed><U+00B1><U+008F><ed><U+00A0><U+00BD><ed><U+00B1><U+008F> #Oscars https://t.co/GG7o1OFD7G",FALSE,0,NA,2016-03-01 03:41:23,FALSE,NA,"704511827808485376",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","fedegiani",862,TRUE,FALSE,NA,NA
"4","RT @LeoDiCaprio: Thank you to the Academy and the incredible cast &amp; crew of #TheRevenant. #Oscars",FALSE,0,NA,2016-03-01 03:41:23,FALSE,NA,"704511827657371648",NA,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows</a>","jill_june",353907,TRUE,FALSE,NA,NA
"5","RT @mateusplay2: Y el Oscar al mejor actor es usted ?

<ed><U+00A0><U+00BD><ed><U+00B1><U+0089> Javier Mascherano <ed><U+00A0><U+00BD><ed><U+00B1><U+008F><ed><U+00A0><U+00BD><ed><U+00B1><U+008F> #Oscars https://t.co/GG7o1OFD7G",FALSE,0,NA,2016-03-01 03:41:23,FALSE,NA,"704511826072117248",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ignapernicone",862,TRUE,FALSE,NA,NA
"6","RT @JustJared: Kate Winslet cried during her pal Leonardo DiCaprio's speech at the  #Oscars - watch video https://t.co/uzfQC7Iqym https://t…",FALSE,0,NA,2016-03-01 03:41:23,FALSE,NA,"704511825296105474",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","carinaduek3",153,TRUE,FALSE,NA,NA
"7","RT @MTVNews: Can We Guess Which 2016 Best Picture Nominee Is Your Favorite? [Quiz] https://t.co/MugECcrGSk #oscars https://t.co/sEiuPZbLTK",FALSE,0,NA,2016-03-01 03:41:22,FALSE,NA,"704511824935444480",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","probelematikca1",102,TRUE,FALSE,NA,NA
"8","RT @Variety: Abraham Attah is still processing his Best Actor win from last night's Independent Spirit Awards. #Oscars
https://t.co/AZJhRBC…",FALSE,0,NA,2016-03-01 03:41:22,FALSE,NA,"704511823828099074",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","KBesee",1550,TRUE,FALSE,NA,NA
"9","In Memoriam #Oscars
<ed><U+00A0><U+00BD><ed><U+00B8><U+00AD><ed><U+00A0><U+00BD><ed><U+00B8><U+00A2><ed><U+00A0><U+00BD><ed><U+00B2><U+0094> https://t.co/apQYveDtvp",FALSE,0,NA,2016-03-01 03:41:22,FALSE,NA,"704511822582317056",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ASTERrifique",0,FALSE,FALSE,NA,NA
"10","RT @ElJuanpaZurita: Por fin, felicidades @LeoDiCaprio #Oscars https://t.co/1OFGUV8a7u",FALSE,0,NA,2016-03-01 03:41:22,FALSE,NA,"704511821282037761",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","reginapok91",4871,TRUE,FALSE,NA,NA
