"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"1","RT @CarmineSabia: Fantastic. The #Oscars just started and some douche no one's ever heard of is telling people who NOT to vote for.",FALSE,0,NA,2016-03-01 03:23:32,FALSE,NA,"704507334224011264",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","mollsmom79",3,TRUE,FALSE,NA,NA
"2","RT @stevenartpop: Lady Gaga's performance of Til It Happens To You was so powerful and moving. The world is now listening. #Oscars",FALSE,0,NA,2016-03-01 03:23:32,FALSE,NA,"704507334060437504",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","akosi_johann",143,TRUE,FALSE,NA,NA
"3","RT @tyleroakley: surprise!! i'm hosting the #VFOscarParty red carpet!! so excited to chat with all the #Oscars stars!! <ed><U+00A0><U+00BD><ed><U+00B2><U+00A5> https://t.co/HTxzh…",FALSE,0,NA,2016-03-01 03:23:31,FALSE,NA,"704507331183321090",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TylrOakleyFans",1784,TRUE,FALSE,NA,NA
"4","RT @LeoDiCaprio: Thank you to the Academy and the incredible cast &amp; crew of #TheRevenant. #Oscars",FALSE,0,NA,2016-03-01 03:23:31,FALSE,NA,"704507330650611712",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Ziyadalmatrafi",353515,TRUE,FALSE,NA,NA
"5","RT @AliciaVikvnder: #Oscars https://t.co/CO6jY9tpT1",FALSE,0,NA,2016-03-01 03:23:31,FALSE,NA,"704507330604507136",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","eddieredmaynne",4,TRUE,FALSE,NA,NA
"6","RT @DiarioTalCual: Julio Borges gana el premio a Mejor Actor de Reparto en los #OscarsTalCual2016 #Oscars https://t.co/LK0ICVZQdR https://t…",FALSE,0,NA,2016-03-01 03:23:31,FALSE,NA,"704507330378014720",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","zulmyromero",20,TRUE,FALSE,NA,NA
"7","RT @mileysbae: where is @KimKardashian's Oscar for this scene? #Oscars https://t.co/NwT90HLcrf",FALSE,0,NA,2016-03-01 03:23:31,FALSE,NA,"704507330264592384",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","wolvesgodly",344,TRUE,FALSE,NA,NA
"8","RT @JJWatt: Leo is allowed to talk as long as he wants. Very well deserved. #Oscars",FALSE,0,NA,2016-03-01 03:23:30,FALSE,NA,"704507327303585792",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kate_nix2",5763,TRUE,FALSE,NA,NA
"9","RT @ElEfectoAxe: @LeoDiCaprio La espera terminó. #Oscars #UnOscarParaLeo https://t.co/TRsHGh0H0I",FALSE,0,NA,2016-03-01 03:23:30,FALSE,NA,"704507326993141761",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mfierrogarz",88,TRUE,FALSE,NA,NA
"10","RT @Pedro_Marcelo17: Calla y solo dale RT #Oscars https://t.co/BCYIOH7G7o",FALSE,0,NA,2016-03-01 03:23:30,FALSE,NA,"704507326707978242",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","DonBoludo",73,TRUE,FALSE,NA,NA
"11","RT @QueretaroCom: Leonardo DiCaprio por fin gana en #Oscars y se burla de la academia mosrandoles el dedo https://t.co/Zr5rgEPpel <ed><U+00A0><U+00BD><ed><U+00B8><U+008E><ed><U+00A0><U+00BD><ed><U+00B6><U+0095><ed><U+00A0><U+00BC><ed><U+00BF><U+00BB><ed><U+00A0><U+00BD><ed><U+00B1><U+008F> http…",FALSE,0,NA,2016-03-01 03:23:30,FALSE,NA,"704507326213058560",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SoyVinotint0",36,TRUE,FALSE,NA,NA
"12","RT @QueretaroCom: Leonardo DiCaprio por fin gana en #Oscars y se burla de la academia mosrandoles el dedo https://t.co/Zr5rgEPpel <ed><U+00A0><U+00BD><ed><U+00B8><U+008E><ed><U+00A0><U+00BD><ed><U+00B6><U+0095><ed><U+00A0><U+00BC><ed><U+00BF><U+00BB><ed><U+00A0><U+00BD><ed><U+00B1><U+008F> http…",FALSE,0,NA,2016-03-01 03:23:29,FALSE,NA,"704507323364970496",NA,"<a href=""http://insurgentes.rtdeck.com"" rel=""nofollow"">Deck Insurgentes</a>","SoyOskarGuevara",36,TRUE,FALSE,NA,NA
