"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"1","RT @TW_nextmedia: #<U+674E><U+5967><U+7D0D><U+591A> <U+5F9E><U+5F71>36<U+5E74>3<U+5EA6><U+966A><U+8DD1><U+9996><U+596A> #<U+5967><U+65AF><U+5361> <U+5F71><U+5E1D>... #LeonardoDiCaprio  @LeoDiCaprio  #Oscars  #Oscars2016 https://t.co/iwxG3gDK4I",FALSE,0,NA,2016-03-01 03:05:22,FALSE,NA,"704502762755624964",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","zhang517939176",3,TRUE,FALSE,NA,NA
"2","RT @BET: Pretty much sums up the #Oscars for us <ed><U+00A0><U+00BD><ed><U+00B8><U+0090> https://t.co/aHz3WKJuMT",FALSE,0,NA,2016-03-01 03:05:22,FALSE,NA,"704502762436952064",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","electricsoul123",695,TRUE,FALSE,NA,NA
"3","RT @mengie: <U+0E42><U+0E25><U+0E01><U+0E23><U+0E49><U+0E2D><U+0E19><U+0E40><U+0E1B><U+0E47><U+0E19><U+0E02><U+0E2D><U+0E07><U+0E08><U+0E23><U+0E34><U+0E07> <U+0E21><U+0E31><U+0E19><U+0E40><U+0E01><U+0E34><U+0E14><U+0E02><U+0E36><U+0E49><U+0E19><U+0E41><U+0E25><U+0E49><U+0E27><U+0E15><U+0E2D><U+0E19><U+0E19><U+0E35><U+0E49> <U+0E40><U+0E23><U+0E32><U+0E08><U+0E33><U+0E40><U+0E1B><U+0E47><U+0E19><U+0E15><U+0E49><U+0E2D><U+0E07><U+0E2B><U+0E22><U+0E38><U+0E14><U+0E01><U+0E32><U+0E23><U+0E1C><U+0E31><U+0E14><U+0E27><U+0E31><U+0E19><U+0E1B><U+0E23><U+0E30><U+0E01><U+0E31><U+0E19><U+0E1E><U+0E23><U+0E38><U+0E48><U+0E07> <U+0E2D><U+0E22><U+0E48><U+0E32><U+0E1B><U+0E25><U+0E48><U+0E2D><U+0E22><U+0E42><U+0E25><U+0E01><U+0E44><U+0E27><U+0E49><U+0E40><U+0E09><U+0E22><U+0E46><U+0E42><U+0E14><U+0E22><U+0E44><U+0E21><U+0E48><U+0E43><U+0E2A><U+0E48><U+0E43><U+0E08> - <U+0E25><U+0E35><U+0E42><U+0E2D><U+0E19><U+0E32><U+0E23><U+0E4C><U+0E42><U+0E14> <U+0E14><U+0E34><U+0E04><U+0E32>…",FALSE,0,NA,2016-03-01 03:05:22,FALSE,NA,"704502761757372416",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","faifai2542",2062,TRUE,FALSE,NA,NA
"4","RT @LeoDiCaprio: Thank you to the Academy and the incredible cast &amp; crew of #TheRevenant. #Oscars",FALSE,0,NA,2016-03-01 03:05:21,FALSE,NA,"704502760843022336",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","10grajales",353058,TRUE,FALSE,NA,NA
"5","RT @DiarioTalCual: Cilia Flores gana el premio a Mejor Actriz en los #OscarsTalCual2016 #Oscars https://t.co/GdfGYlblIR https://t.co/3h2xY2…",FALSE,0,NA,2016-03-01 03:05:21,FALSE,NA,"704502760314695680",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","goodlover785",24,TRUE,FALSE,NA,NA
"6","RT @CatholicNewsSvc: MT @NWestCatholic: ""Spotlight,"" Best Picture at #Oscars was called ""painfully illuminating"" by @CatholicNewsSvc https:…",FALSE,0,NA,2016-03-01 03:05:21,FALSE,NA,"704502759685496832",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","farmatanger",3,TRUE,FALSE,NA,NA
"7","RT @nikoarrieta: Por fin Leonardo, ya era hora de que ganara #oscars",FALSE,0,NA,2016-03-01 03:05:21,FALSE,NA,"704502759656034304",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","PsyWendy",834,TRUE,FALSE,NA,NA
"8","RT @LeoDiCaprio: Thank you to the Academy and the incredible cast &amp; crew of #TheRevenant. #Oscars",FALSE,0,NA,2016-03-01 03:05:21,FALSE,NA,"704502757722497024",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","torialmighty",353058,TRUE,FALSE,NA,NA
"9","RT @MajorGroup: <U+0E23><U+0E32><U+0E07><U+0E27><U+0E31><U+0E25><U+0E1C><U+0E39><U+0E49><U+0E01><U+0E33><U+0E01><U+0E31><U+0E1A><U+0E22><U+0E2D><U+0E14><U+0E40><U+0E22><U+0E35><U+0E48><U+0E22><U+0E21><U+0E44><U+0E14><U+0E49><U+0E41><U+0E01><U+0E48> Alejandro G. Inarritu <U+0E08><U+0E32><U+0E01> The Revenant  #Oscars #Oscars2016MJ #movietwit https://t.co/6SLniiB…",FALSE,0,NA,2016-03-01 03:05:21,FALSE,NA,"704502757298843648",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RemembersunSun",478,TRUE,FALSE,NA,NA
"10","RT @LeoDiCaprio: Thank you to the Academy and the incredible cast &amp; crew of #TheRevenant. #Oscars",FALSE,0,NA,2016-03-01 03:05:20,FALSE,NA,"704502756086665216",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>","LowellCarlRenol",353058,TRUE,FALSE,NA,NA
"11","RT @gagamonster96: Lady Gaga sees biggest sales boost after her performance of Til it Happens To You at the #Oscars https://t.co/5NKUncEIdK",FALSE,0,NA,2016-03-01 03:05:20,FALSE,NA,"704502755616886784",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","HausOfZak",59,TRUE,FALSE,NA,NA
