"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"1","RT @danisnotonfire: shoutout to the real winners of the #Oscars this evening - visibility for lgbt, climate change, sexual abuse victims an…",FALSE,0,NA,2016-03-01 03:43:54,FALSE,NA,"704512461978734592",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sleepytourniall",37809,TRUE,FALSE,NA,NA
"2","RT @InStyle: See the best celebrity Instagram photos from the #Oscars: https://t.co/WjmJMARVnw",FALSE,0,NA,2016-03-01 03:43:54,FALSE,NA,"704512460204679169",NA,"<a href=""https://roundteam.co"" rel=""nofollow"">RoundTeam</a>","socialshoppingd",4,TRUE,FALSE,NA,NA
"3","RT @KarenCivil: ""Beasts of No Nation"" star, Abraham Attah hits the #Oscars red carpet. https://t.co/9hQCVxrtqC",FALSE,0,NA,2016-03-01 03:43:54,FALSE,NA,"704512459768524802",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","_NYAE_",703,TRUE,FALSE,NA,NA
"4","RT @Dukulele: #Anomalisa opens wider again this weekend in support of the #Oscars. See it in the theater, now may be your last chance. @The…",FALSE,0,NA,2016-03-01 03:43:54,FALSE,NA,"704512459319570432",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Munkeycheeze",50,TRUE,FALSE,NA,NA
"5","RT @JLin7: Seriously though, when is this going to change?!? Tired of it being ""cool"" and ""ok"" to bash Asians smh #Oscars https://t.co/1nBv…",FALSE,0,NA,2016-03-01 03:43:53,FALSE,NA,"704512458489094144",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jlai4747",1604,TRUE,FALSE,NA,NA
"6","RT @LeoDiCaprio: Thank you to the Academy and the incredible cast &amp; crew of #TheRevenant. #Oscars",FALSE,0,NA,2016-03-01 03:43:53,FALSE,NA,"704512458413645824",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","iamMGabrielle",353942,TRUE,FALSE,NA,NA
"7","#Oscars https://t.co/CdMpKtFT6J",FALSE,0,NA,2016-03-01 03:43:53,FALSE,NA,"704512457226657793",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","AnaFerElizondo",0,FALSE,FALSE,NA,NA
"8","RT @SunnyHMoon: why is morgan freeman me? #oscars https://t.co/3dvlcZXREI",FALSE,0,NA,2016-03-01 03:43:53,FALSE,NA,"704512456614281216",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","lilmimosapudica",12825,TRUE,FALSE,NA,NA
"9","RT @DiarioTalCual: La Nueva AN gana el premio a Mejor Película en los #OscarsTalCual2016 #Oscars https://t.co/SquXO4SuEs https://t.co/qavRw…",FALSE,0,NA,2016-03-01 03:43:53,FALSE,NA,"704512456551493632",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","alugodiaz",5,TRUE,FALSE,NA,NA
"10","RT @ricardomasaki: La imagen épica de la noche #Oscars https://t.co/x4pdFTmykW",FALSE,0,NA,2016-03-01 03:43:53,FALSE,NA,"704512455087517696",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","GrafiCracks",787,TRUE,FALSE,NA,NA
