"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"1","RT @HugoGloss: Aquele snap do meu Oscar! Que pézao do DiCaprio, né, gente? #Oscars https://t.co/I9yHB77nDZ",FALSE,0,NA,2016-03-01 04:14:06,FALSE,NA,"704520061546012672",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","_vantavarees",63,TRUE,FALSE,NA,NA
"2","RT @TheOnion: Leonardo DiCaprio Kisses Bear Before Going Up To Receive Oscar https://t.co/NXk2z7i1eN #Oscars https://t.co/j4mHsLocpj",FALSE,0,NA,2016-03-01 04:14:06,FALSE,NA,"704520060417605633",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","amethyst_wilson",14388,TRUE,FALSE,NA,NA
"3","RT @SunnyHMoon: why is morgan freeman me? #oscars https://t.co/3dvlcZXREI",FALSE,0,NA,2016-03-01 04:14:06,FALSE,NA,"704520060052774912",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","danii_fanning",12968,TRUE,FALSE,NA,NA
"4","Follow me for dope hip hop! #music #hiphop #dope #sxsw #blackhistory #oscars #monday #NowPlaying #IndieMusic #epic https://t.co/0FMvr0HuJI",FALSE,1,NA,2016-03-01 04:14:06,FALSE,NA,"704520059193057280",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","KILLIN_THE_ARTS",0,FALSE,FALSE,NA,NA
"5","BBCWorld: ""The power of film"" - Pakistan's double #Oscars winner Sharmeen Obaid Chinoy

https://t.co/qobMZ1CcJy https://t.co/a2AzEfDQgg",FALSE,0,NA,2016-03-01 04:14:05,FALSE,NA,"704520058035445760",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","MasudRanafx2",0,FALSE,FALSE,NA,NA
"6","RT @SeriesBrazil: Rachel McAdams na After Party do #Oscars #CoberturaSB https://t.co/JOVXlVtH4H",FALSE,0,NA,2016-03-01 04:14:05,FALSE,NA,"704520056076701696",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","_worldLuMel",177,TRUE,FALSE,NA,NA
"7","RT @FatosEx: Bastidores de O Regresso #Oscars https://t.co/AhKSOLczIG",FALSE,0,NA,2016-03-01 04:14:05,FALSE,NA,"704520055313272832",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","fracassada1",526,TRUE,FALSE,NA,NA
"8","RT @DiarioTalCual: Pedro Carreño gana el premio a Mejor Vestuario en los #OscarsTalCual2016 #Oscars https://t.co/6cluaEjcgE https://t.co/nt…",FALSE,0,NA,2016-03-01 04:14:04,FALSE,NA,"704520053727870980",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","diazmoreli",23,TRUE,FALSE,NA,NA
"9","RT @voguemagazine: The 5 best transformations from the #Oscars red carpet to the after-party: https://t.co/o60Kx4iz3p https://t.co/VSkXjIxd…",FALSE,0,NA,2016-03-01 04:14:04,FALSE,NA,"704520052696031232",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","itsryandaug",50,TRUE,FALSE,NA,NA
"10","RT @BBCWorld: ""The power of film"" - Pakistan's double #Oscars winner Sharmeen Obaid Chinoy

https://t.co/Ycnsr0K4Vx https://t.co/da2a742j3q",FALSE,0,NA,2016-03-01 04:14:03,FALSE,NA,"704520049311088642",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","YuukiFushimi",80,TRUE,FALSE,NA,NA
